nct_id,study_title,study_status,conditions,interventions,sponsor,phases,Locations,start_date,completion_date
NCT02378272,Care Manager - Coordinating Care for Person Centered Management of Depression in Primary Care,COMPLETED,Depression,OTHER: care manager for depression,Göteborg University,,"Department of Primary Health Care, Sahlgrenska Academy, Gothenburg, Region Västra Götaland, 40530, Sweden",2014-12,2018-12-31
NCT00118404,Cognitive Therapy for Recurrent Depression,COMPLETED,Depression,BEHAVIORAL: Continuation phase cognitive therapy|DRUG: Continuation phase fluoxetine|OTHER: Continuation phase pill placebo|BEHAVIORAL: Acute phase cognitive therapy,University of Texas Southwestern Medical Center,PHASE3,"University of Pittsburgh Medical Center Western Psychiatric Institute and Clinic, Pittsburgh, Pennsylvania, 15213, United States|University of Texas Southwestern Medical Center at Dallas, Dallas, Texas, 75390, United States",2000-03,2008-07
NCT05243264,Empower@Home: A Feasibility Pilot,COMPLETED,Depression,BEHAVIORAL: Empower@Home,University of Michigan,,"University of Michigan, Ann Arbor, Michigan, 48109, United States",2022-02-28,2022-08-30
NCT02804347,The Effects of ECT and/or iTBS on Olfaction and Cognition in Patients With Depression,COMPLETED,Depression,DEVICE: Cognitive Function Imaging and Battery|DEVICE: Sniffin Sticks|OTHER: Cognitive Batteries,Queen's University,,,2016-03,2017-07
NCT01516931,Efficacy of Repetitive Transcranial Magnetic Stimulation in the Prevention of Relapse of Depression,COMPLETED,Depression,PROCEDURE: repetitive Transcranial Magnetic Stimulation (rTMS)|BEHAVIORAL: counseling,Xijing Hospital,,"Qingrong, Xi'an, Shaanxi, 710032, China",2013-01-01,2017-02-25
NCT06888284,Effects of Tuijing Therapy on Heart Rate Variability and Psychological Symptoms,ENROLLING_BY_INVITATION,Depression,BEHAVIORAL: Tui Jing therapy|DEVICE: sham ultrasound intervention,The Hong Kong Polytechnic University,,"Polyu, Hong Kong, Hong Kong",2025-03-10,2025-08-31
NCT01907217,Enhancing the Effectiveness of Electroconvulsive Therapy in Severe Depression,COMPLETED,Depression,DEVICE: ECT Mecta 5000M|DRUG: Methohexitone|DRUG: Suxamethonium,"St Patrick's Hospital, Ireland",PHASE4,"St Patrick's University Hospital, Dublin, 8, Ireland",2008-05,2015-04
NCT00280319,Study of Treatments for Depression Among Displaced Adolescents in Northern Uganda.,COMPLETED,Depression,BEHAVIORAL: interpersonal psychotherapy for groups|BEHAVIORAL: creative play therapy,Boston University,,,2005-05,2005-12
NCT07490379,Comparison of the Efficacy of Transcranial Direct Current Stimulation at Home Versus in Hospital Settings in Patients With Depressive Episodes,NOT_YET_RECRUITING,Depression,OTHER: Distribution of study questionnaires|OTHER: tDCS sessions (D1-D10)|OTHER: Monitoring tDCS appropriation|OTHER: Semi-structured interviews with patients,Nantes University Hospital,,"Clinique Mirambeau, Anglet, France|CH Georges Mazurelle, La Roche-sur-Yon, France|CHU de Nantes, Nantes, France|CHU de Nîmes, Nîmes, France|CH Le Rouvray, Sotteville-lès-Rouen, France|CH Léon-Jean Grégory - Thuir, Thuir, France",2026-06-01,2028-02-01
NCT04779437,Bayesian Sequential Single Case Methods to Personalize Low-Intensity Psychological Interventions: Initial Pilot Work,COMPLETED,Depression,BEHAVIORAL: Imagery Cognitive Bias Modification|BEHAVIORAL: Cognitive Control Training,Ruhr University of Bochum,,"Zentrum für Psychotherapie [Center for Psychotherapy], Mental Health Research and Treatment Center, Ruhr University of Bochum, Bochum, North Rhine-Westphalia, 44787, Germany",2021-03-17,2023-07-19
NCT00644995,Effectiveness of The Step Up Wellness Program for People With Depression,COMPLETED,Depression,BEHAVIORAL: Step Up Wellness Program|BEHAVIORAL: Usual care,Kaiser Permanente,,"Group Health Research Institute, Seattle, Washington, 98101, United States",2008-11,2010-09
NCT03899168,Confirmation Bias Towards Treatments of Depressive Disorders in Social Tagging,COMPLETED,"Major Depressive Disorder, Recurrent|Depressive Episode|Depressive Disorder, Major|Depression",OTHER: Social Tag Popularity|OTHER: Confidence in Prior Attitudes|OTHER: Source Credibility,Leibniz-Institut für Wissensmedien,,,2014-11-14,2014-11-14
NCT01423448,Effectiveness of an Online Bulletin Board for Depression: a Longitudinal Randomized Controlled Trial,WITHDRAWN,Depression,OTHER: bulletin board,Louise Farrer,EARLY_PHASE1,"Centre for Mental Health Research, The Australian National University, Canberra, Australian Capital Territory, 0200, Australia",,
NCT00998400,Treatment of Depression in Acute Coronary Syndrome (ACS) Patients,COMPLETED,Depression,BEHAVIORAL: CBT in combination with WBT and life style modification,University of Bologna,,"Maggiore Hospital, Bologna, 40100, Italy|Molinette Hospital, Torino, 10100, Italy",2010-09,2019-04
NCT03277846,The Safety and Efficacy of Nexalin Trans-cranial Electrical Stimulation Stimulation for the Treatment of Depression,COMPLETED,Depression,DEVICE: Nexalin Based Trans-Cranial Electrical Stimulation,University of Pennsylvania,,"Carrier Clinic, Belle Mead, New Jersey, 08502, United States",2017-09-01,2018-05-17
NCT01401296,Evaluation of the Effectiveness of a Web-based Treatment Program for Depression for the Reduction of Depressive Symptoms,COMPLETED,Depression,BEHAVIORAL: Deprexis|BEHAVIORAL: Wait-list,Universitätsklinikum Hamburg-Eppendorf,,"University Medical Center Hamburg-Eppendorf, Hamburg, 20246, Germany",2011-05,2012-09
NCT00042237,Treatment of Depressed Women Who Have Been Sexually Abused,COMPLETED,Depression,BEHAVIORAL: Schema Therapy,Butler Hospital,PHASE1,"Butler Hospital, Providence, Rhode Island, 02906, United States",2001-09,
NCT00570427,Improving Depression Treatment for Older Minority Adults,COMPLETED,Depression,BEHAVIORAL: Problem Solving Therapy (PST)|BEHAVIORAL: Medication Management,National Institute on Aging (NIA),,"LAC+USC Medical Center Geriatric Clinic, Los Angeles, California, 90033, United States",2007-02,2008-06
NCT03645447,The Taste-Mood Diagnostic Study,RECRUITING,Depression,DIAGNOSTIC_TEST: Taste test,Ranvier Health Ltd,,"Jhoots Pharmacy, Bristol, Avon, BS9 3AG, United Kingdom|Honiton Surgery, Honiton, Devon, EX14 2LY, United Kingdom|Humber Teaching NHS Foundation Trust, Hull, Yorkshire, United Kingdom|West Walk Surgery, Yate, Bristol, BS37 4AX, United Kingdom",2022-06-06,2025-02-28
NCT01069952,Electrical Stimulation of the Internal Capsule for Intractable Depression,COMPLETED,Depression,DEVICE: Deep Brain Stimulation System,Butler Hospital,PHASE2,"Butler Hospital, Providence, Rhode Island, 02906, United States",2002-12,
NCT00000377,Preventing the Return of Depression in Elderly Patients,COMPLETED,Depression,DRUG: Nortriptyline,University of Pittsburgh,,,1989-03,2000-04
NCT00183417,Depression Prevention Program for Adolescents,COMPLETED,Depression,BEHAVIORAL: Cognitive behavior therapy (CBT)|BEHAVIORAL: Supportive/expressive (S/E) therapy|BEHAVIORAL: Bibliotherapy,University of Texas at Austin,,"University of Texas at Austin, Austin, Texas, 78712, United States",2004-09,2009-05
NCT02276807,Improving Mood in Veterans in Primary Care,COMPLETED,Depression,BEHAVIORAL: Brief Behavioral Activation|OTHER: Usual Care,VA Office of Research and Development,,"VA Western New York Healthcare System, Buffalo, NY, Buffalo, New York, 14215, United States|Canandaigua VA Medical Center, Canandaigua, NY, Canandaigua, New York, 14424, United States|Syracuse VA Medical Center, Syracuse, NY, Syracuse, New York, 13210, United States",2015-03-23,2018-07-31
NCT07371962,Sound Bite-- a Therapeutic Song-writing Program,RECRUITING,Depression,BEHAVIORAL: therapeutic song-writing program|BEHAVIORAL: Waitlist control group,City University of Hong Kong,,"City University of Hong Kong, Kowloon Tong, Hong Kong, Hong Kong",2026-07-17,2027-10-31
NCT02538835,"The Effect of Group Treatment for Depression: A Study of Metacognitive Therapy, Mindfulness and Support Groups",UNKNOWN,Depression,"BEHAVIORAL: Metacognitive therapy|BEHAVIORAL: Mindfulness based cognitive therapy, group|BEHAVIORAL: Support groups",University of Southern Denmark,,"University of Southern Denmark, Odense, Southern Denmark, 5230, Denmark",2018-08,
NCT00386893,Somatosensory Processing in Depression,WITHDRAWN,Depression,PROCEDURE: simultaneous EEG/fMRI|DEVICE: fMRI,Ludwig-Maximilians - University of Munich,PHASE4,"Department of Psychiatry and Clin. Radiology, Ludwig-Maximilian-University, Munich, Bavaria, D - 80336, Germany",2006-10,2011-12
NCT00145912,Primary Care Based Depression Prevention for Adolescents/Young Adults/Young Adults and Young Adults,COMPLETED,Depression,BEHAVIORAL: MI + CATCH-IT Internet Site|BEHAVIORAL: BA (brief advice) + CATCH-IT Internet site,University of Chicago,,"The University of Chicago, Chicago, Illinois, 60637, United States",2007-02,2011-10
NCT05263440,Immediate Effects of DLPFC tDCS on Attention Bias,WITHDRAWN,Depression,DEVICE: Transcranial direct current stimulation (tDCS),Johns Hopkins University,,,2023-03-01,2023-06-30
NCT00255905,Cognitive Behavioral Therapy for the Treatment of Depression-Related Insomnia,COMPLETED,Depression,BEHAVIORAL: Cognitive behavioral therapy (CBT) for insomnia|BEHAVIORAL: Clinician monitoring,University of Rochester,,"University of Rochester Sleep and Neurophysiology Research Lab, Rochester, New York, 14642, United States",2004-07,2007-07
NCT00423969,Galantamine Augmentation of Escitalopram for Treatment of Depression,TERMINATED,Depression,DRUG: Galantamine|DRUG: Escitalopram,Indiana University,PHASE4,"IU Adult Psychiatric Clinic, Indianapolis, Indiana, 46202, United States",2003-11,2005-09
NCT06456931,A Pilot Study Comparing the Efficacy of Traditional Buddhist Mindfulness Training Versus Secular Mindfulness-based Cognitive Therapy for Patients Having Residual Depressive Symptoms,RECRUITING,Depression Moderate|Depression Mild,BEHAVIORAL: Traditional Buddhist mindfulness|BEHAVIORAL: secular mindfulness based cognitive therapy,Anuradha Baminiwatta,,"Colombo North Teaching Hospital, Ragama, Gampaha, 11010, Sri Lanka",2024-04-01,2025-10-31
NCT04977232,Adjunctive Game Intervention for Anhedonia in MDD Patients,COMPLETED,Depression,DRUG: Escitalopram|BEHAVIORAL: Game intervention,Central South University,,"The Second Xiangya Hospital of Central South University, Changsha, China",2021-09-09,2022-12-31
NCT03480841,Using the LENA System in Early Intervention - b,COMPLETED,Depression,BEHAVIORAL: Language ENhancement Assessment/intervention system,"University of North Carolina, Chapel Hill",,"Durham Children's Developmental Services Agency, Durham, North Carolina, 27701, United States",2018-04-02,2018-11-04
NCT01309581,Use of Ketamine to Enhance Electroconvulsive Therapy (ECT) in Depression,TERMINATED,Major Depression|Bipolar Depression,DRUG: Ketamine|DRUG: Methohexital,James Murrough,,"Icahn School of Medicine at Mount Sinai, New York, New York, 10029, United States",2010-04,2010-10
NCT00103415,Trial Investigating the Effect of Different Exercise Forms on Depression,UNKNOWN,Depression,BEHAVIORAL: Endurance training|BEHAVIORAL: Weight-lifting training,Demostudiet,,"Psychiatric department, Bispebjerg Hospital, Copenhagen, 2400, Denmark",2005-02,2007-02
NCT07266545,RNA Editing as a Biomarker of Antidepressant Response in Unipolar and Bipolar Depression (EDIT-ANDRE),RECRUITING,Unipolar Depression|Bipolar Depression,DRUG: Vortioxetine|DRUG: Bupropion extended release|DRUG: Cariprazine (Augmentation Phase),Mayo Clinic,PHASE4,"Mayo Clinic in Rochester, Rochester, Minnesota, 55905, United States",2026-02-17,2030-12-31
NCT02783430,Evaluation of the Initial Prescription of Ketamine and Milnacipran in Depression in Patients With a Progressive Disease,COMPLETED,Depression,DRUG: Ketamine|DRUG: Milnacipran|DRUG: Placebo,"University Hospital, Lille",PHASE2|PHASE3,"Chu Amiens Picardie, Amiens, France|Ch Calais, Calais, France|Maison Medicale Jean Xxiii - Lille, Lille, 59037, France|University Hospital,, Lille, France|Groupt Hopitaux Instit Catho de Lille - Lomme, Lomme, France|C.H de Roubaix, Roubaix, France|Ch Ghpso Senlis, Senlis, France|Ch Tourcoing, Tourcoing, France|Centre Hospitalier de Valenciennes, Valenciennes, France",2016-09-08,2024-03-08
NCT00118469,Parent Psychoeducation and Cognitive Behavior Therapy for Latino Adolescents With Depression,UNKNOWN,Depression,BEHAVIORAL: Psychoeducation|BEHAVIORAL: Cognitive behavior therapy,National Institute of Mental Health (NIMH),PHASE2,"University Center for Psychological Services and Research, University of Puerto Rico, San Juan, 00926, Puerto Rico",2004-07,2008-12
NCT02817672,Evaluating the Feasibility of Disseminating a Novel Mobile Platform to Treat Depression,WITHDRAWN,Depression,BEHAVIORAL: PRIME 1.0|BEHAVIORAL: PRIME 2.0,"University of California, San Francisco",,"University of California San Francisco, San Francisco, California, 94143, United States",2016-05-25,2018-04-10
NCT01464463,The Impact of Psychological Interventions on Psychometric and Immunological Measures in Patients With Major Depression,COMPLETED,Depression,BEHAVIORAL: CBT - active|BEHAVIORAL: CBT - euthymic|BEHAVIORAL: CBASP,Philipps University Marburg,PHASE3,"Department of Clinical Psychology and Psychotherapy, Philipps University Marburg, Marburg, 35032, Germany",2011-08,
NCT06143800,Reconsolidation-Based Intervention for Traumatic Memories,UNKNOWN,Depression,BEHAVIORAL: reactivation|BEHAVIORAL: cognitive reappraisal intervention,Shenzhen Kangning Hospital,,,2023-12,2025-09
NCT00375843,Brain Activity Changes and Treatment Response in Depressed People Who Are Receiving Antidepressant Medication,COMPLETED,Depression,DRUG: Escitalopram|DRUG: Sertraline,National Institute of Mental Health (NIMH),PHASE4,"UCLA Semel Institute, Los Angeles, California, 90095, United States|Harbor-UCLA Medical Center, Torrance, California, 90502, United States|Harvard/MGH, Boston, Massachusetts, 02114, United States",2005-01,2008-03
NCT00742365,Predicting Effectiveness of Light Treatment for Winter Seasonal Affective Disorder,COMPLETED,Depression,DEVICE: Bright light|DEVICE: Red light placebo,"University of Maryland, Baltimore",,,2007-11,2010-08
NCT00356304,Motivational Interviewing to Improve Medication Adherence Among Hispanic Adults With Depression,COMPLETED,Depression,BEHAVIORAL: Motivational interviewing|BEHAVIORAL: Treatment as usual,University of Medicine and Dentistry of New Jersey,PHASE1,"University Behavioral Healthcare, New Brunswick, New Jersey, 08901, United States",2006-04,2010-07
NCT00867919,Designing and Testing a Family Therapy for Adolescent Depression,COMPLETED,Depression,BEHAVIORAL: Behavioral Family Treatment|OTHER: Community-based treatment as usual,Oregon Research Institute,PHASE1,"Options Counseling, Eugene, Oregon, 97403, United States|Oregon Research Institute, Eugene, Oregon, 97403, United States",2009-04,2012-12
NCT01158547,Efficacy Study of CLR3001 in Depression,COMPLETED,Depression,,Clera Inc.,,"Toronto General Hospital, Toronto, Ontario, M5G 2C4, Canada",2010-04,2013-07
NCT03592446,Neural Alteration Response to Transcutaneous Auricular Vagus Nerve Stimulation (taVNS) in Depressed Patients,UNKNOWN,Depression,DEVICE: Transcutaneous electrical vagus nerve stimulation|DEVICE: Sham vagus nerve stimulation,Xidian University,,,2018-09-01,2020-07-30
NCT00904891,Testing the Effectiveness of Adolescent Depression Prevention Programs (The OregonBlues Study),COMPLETED,Depression,BEHAVIORAL: Cognitive-behavioral group|BEHAVIORAL: Cognitive-behavioral bibliotherapy,Oregon Research Institute,PHASE2|PHASE3,"Oregon Research Institute, Eugene, Oregon, 97403, United States",2009-01,2013-11
NCT01913262,IFH Depression Registry 2013,UNKNOWN,Depression,BEHAVIORAL: Standard Behavioral treatment,The Institute for Family Health,,"The Institute for Family Health, New York, New York, 10003, United States",2013-03,
NCT01520649,"Multiple-Dose Pharmacokinetics (PK), and Pharmacodynamic (PD) Effect of NSI-189 Phosphate in Depression Patient Subjects",COMPLETED,Depression,DRUG: NSI-189 Phosphate|DRUG: microcrystalline cellulose capsules,Neuralstem Inc.,PHASE1,"California Clinical Trials, Glendale, California, United States",2012-05,2014-02
NCT00056485,Treatment of Depression in Nursing Homes,COMPLETED,Depression,BEHAVIORAL: Pleasant Events-Based Behavioral Intervention,University of Louisville,,"University of Louisville, Louisville, Kentucky, 40292, United States",2002-04,2006-08
NCT01301859,Personalized Antidepressant Adherence Strategies For Depressed Elders,COMPLETED,Depression,BEHAVIORAL: TIP,Weill Medical College of Cornell University,,"University of Michigan, Ann Arbor, Michigan, 48109, United States|Weil Cornell Medical College, New York, New York, 10065, United States",2011-01,2016-06
NCT00186654,Acupuncture and Massage for Depression During Pregnancy,COMPLETED,Depression,PROCEDURE: Acupuncture|PROCEDURE: Perinatal massage,Stanford University,PHASE2,"Stanford University School of Medicine, Stanford, California, 94305, United States",,
